# Wavelength [nm],one_counts_50avgs_60.0ms
373.6928932404954,1164.2548419337238
374.1452162369035,1146.544270573371
374.59751938027165,1138.1903114940135
375.04980265625005,1114.7685128853518
375.50206605048834,1102.759311216245
375.95430954863656,1090.9232613953243
376.40653313634465,1072.5289783508688
376.8587367992625,1061.3325196210276
377.31092052304,1046.5476664833504
377.7630842933271,1040.4406655466214
378.21522809577374,1033.28773076243
378.6673519160298,1029.3780334561202
379.1194557397453,1027.6848176576536
379.57153955257,1030.5687370588328
380.0236033401539,1040.7292420536019
380.47564708814696,1046.2026186566811
380.9276707821991,1063.2596549347647
381.37967440796007,1078.0764621982792
381.83165795108,1107.4391572408288
382.2836213972087,1148.5500243680735
382.7355647319962,1189.1358196933593
383.18748794109223,1248.7909534244038
383.6393910101468,1308.9852398307348
384.09127392481,1378.4588680782572
384.54313667073154,1468.5659606000413
384.99497923356137,1573.614925607929
385.44680159894943,1674.7465793890083
385.8986037525457,1790.5577868213477
386.35038568000004,1913.9540980170245
386.8021473669623,2050.167111623724
387.2538887990825,2196.0657138726865
387.7056099620106,2348.234642410631
388.1573108413965,2507.3912347581118
388.60899142288997,2677.306618707771
389.0606516921411,2853.113107775983
389.51229163479974,3044.7152768022524
389.96391123651586,3223.610729336712
390.4155104829392,3392.7063692952006
390.86708935971996,3541.6041176891963
391.3186478525079,3681.967696277463
391.77018594695295,3797.5596374795655
392.22170362870503,3914.051215327549
392.67320088341404,3995.7331013948265
393.12467769673003,4062.2196412683525
393.5761340543027,4136.869734376956
394.02756994178213,4185.76634859954
394.4789853448183,4193.230717672518
394.93038024906093,4163.5175118009465
395.38175464016,4127.805630864811
395.8331085037655,4075.4873282705353
396.2844418255273,3986.767875213971
396.7357545910955,3926.2788459764265
397.18704678611965,3813.304583344707
397.63831839625,3715.347642409094
398.0895694071363,3620.4564355474945
398.5407998044286,3498.2837525672394
398.99200957377667,3395.8081765780535
399.44319870083046,3287.2685690661674
399.89436717124,3193.6749688791665
400.3455149706552,3095.8379388251615
